CensusTract20,State,County20,County24,Urban,POP2020,OHU2020,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LowIncomeTracts,PovertyRate,MedianFamilyIncome,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,TractVeteran,TractTribalArea,Missing_Value_Count
22017024205,Louisiana,Caddo Parish,Caddo Parish,0,2160,881,0.0,0,0.0,1,46.5,54958.0,1460.0,409,541,1563,413,10,0,23,151,69,72.0,427.0,200.0,0.0,0
22017024206,Louisiana,Caddo Parish,Caddo Parish,0,2592,1076,0.0,0,0.0,1,19.9,60338.0,1669.0,543,508,1988,428,5,0,19,152,81,83.0,193.0,190.0,0.0,0
22017024207,Louisiana,Caddo Parish,Caddo Parish,0,1987,767,0.0,0,0.0,0,5.0,106923.0,1470.0,386,344,1559,301,3,0,16,108,48,0.0,73.0,183.0,0.0,0
22017024303,Louisiana,Caddo Parish,Caddo Parish,1,5802,2538,0.0,85,1.47,1,13.1,53482.0,2955.0,1354,880,1559,3576,32,1,23,611,437,188.0,549.0,254.0,0.0,0
22017024304,Louisiana,Caddo Parish,Caddo Parish,0,4841,2018,0.0,0,0.0,0,5.7,105845.0,4147.0,903,1104,2947,1412,35,0,45,402,219,164.0,276.0,381.0,0.0,0
22017024305,Louisiana,Caddo Parish,Caddo Parish,0,2582,1011,0.0,0,0.0,1,21.6,70889.0,1380.0,606,606,1021,1255,19,0,16,271,229,17.0,239.0,112.0,0.0,0
22017024306,Louisiana,Caddo Parish,Caddo Parish,1,3910,1600,0.0,0,0.0,0,8.7,71505.0,2507.0,828,849,519,3235,18,0,10,128,58,110.0,193.0,262.0,0.0,0
22017024400,Louisiana,Caddo Parish,Caddo Parish,1,4451,2009,0.0,0,0.0,0,15.8,74222.0,2767.0,935,940,1573,2582,56,2,9,229,115,178.0,221.0,432.0,0.0,0
22017024503,Louisiana,Caddo Parish,Caddo Parish,1,4914,1956,0.0,0,0.0,1,18.2,60799.0,2461.0,1272,800,2377,1974,12,10,21,520,348,80.0,224.0,430.0,0.0,0
22017024504,Louisiana,Caddo Parish,Caddo Parish,0,5884,2287,0.0,0,0.0,0,17.3,64451.0,2924.0,1368,990,4821,449,13,9,44,548,212,210.0,435.0,340.0,0.0,0
22017024601,Louisiana,Caddo Parish,Caddo Parish,1,4369,1587,0.0,118,2.7,1,43.4,36687.0,1855.0,1456,592,375,3852,4,0,7,131,69,407.0,832.0,99.0,0.0,0
22017024602,Louisiana,Caddo Parish,Caddo Parish,1,5309,1718,0.0,1214,22.87,1,48.0,24077.0,784.0,1133,729,408,4746,4,0,19,132,63,392.0,778.0,216.0,0.0,0
22017024700,Louisiana,Caddo Parish,Caddo Parish,1,1924,801,0.0,12,0.62,0,9.0,80179.0,1428.0,421,368,984,761,34,0,9,136,63,64.0,66.0,174.0,0.0,0
22017024800,Louisiana,Caddo Parish,Caddo Parish,0,876,373,0.0,0,0.0,0,3.3,127750.0,697.0,179,222,590,235,0,0,4,47,37,14.0,39.0,14.0,0.0,0
22017024900,Louisiana,Caddo Parish,Caddo Parish,0,2953,1247,0.0,0,0.0,1,23.2,54923.0,1446.0,695,605,2330,442,6,1,17,157,39,157.0,278.0,240.0,0.0,0
22017025000,Louisiana,Caddo Parish,Caddo Parish,0,3119,1318,0.0,59,1.89,1,43.8,29423.0,907.0,740,622,1598,1294,28,0,19,180,61,188.0,359.0,110.0,0.0,0
22017025100,Louisiana,Caddo Parish,Caddo Parish,0,1687,741,0.0,0,0.0,0,12.0,73625.0,1098.0,352,401,1241,335,5,1,8,97,43,53.0,142.0,133.0,0.0,0
22017025200,Louisiana,Caddo Parish,Caddo Parish,1,985,440,0.0,167,16.95,1,58.4,15652.0,204.0,204,233,64,875,0,0,4,42,9,177.0,205.0,56.0,0.0,0
22017025300,Louisiana,Caddo Parish,Caddo Parish,1,1137,663,0.0,25,2.2,1,61.1,14367.0,254.0,152,143,376,682,5,0,6,68,42,371.0,213.0,68.0,0.0,0
22017025405,Louisiana,Caddo Parish,Caddo Parish,0,4696,1893,0.0,0,0.0,0,18.0,81295.0,2963.0,1117,901,3657,716,42,1,18,262,107,104.0,162.0,383.0,0.0,0
22017025406,Louisiana,Caddo Parish,Caddo Parish,0,4238,1774,0.0,0,0.0,1,21.7,86154.0,2615.0,794,929,3273,614,21,0,30,300,164,50.0,184.0,406.0,0.0,0
22017980000,Louisiana,Caddo Parish,Caddo Parish,1,0,0,,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4
22019000100,Louisiana,Calcasieu Parish,Calcasieu Parish,1,2341,1219,0.0,8,0.34,1,21.1,89813.0,1397.0,424,368,1285,858,27,1,13,157,117,149.0,223.0,128.0,0.0,0
22019000200,Louisiana,Calcasieu Parish,Calcasieu Parish,1,1535,657,0.0,1,0.07,1,61.2,,285.0,325,276,168,1284,4,0,12,67,17,92.0,131.0,38.0,0.0,1
22019000300,Louisiana,Calcasieu Parish,Calcasieu Parish,1,1733,672,0.0,0,0.0,1,56.7,32697.0,599.0,476,290,86,1554,2,0,1,90,42,214.0,263.0,6.0,0.0,0
22019000400,Louisiana,Calcasieu Parish,Calcasieu Parish,1,1639,599,0.0,1,0.06,1,56.2,25938.0,266.0,560,205,34,1516,0,2,1,86,34,168.0,177.0,21.0,0.0,0
22019000500,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3394,1646,0.0,0,0.0,0,9.8,124818.0,2568.0,601,659,2664,414,18,3,17,278,203,146.0,199.0,94.0,0.0,0
22019000601,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3322,1225,0.0,17,0.51,1,21.8,72730.0,1790.0,888,553,287,2811,2,1,4,217,180,46.0,240.0,225.0,0.0,0
22019000602,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3610,1289,0.0,4,0.11,1,43.7,40213.0,991.0,967,501,430,2957,7,0,4,212,105,107.0,197.0,421.0,0.0,0
22019000700,Louisiana,Calcasieu Parish,Calcasieu Parish,1,5575,2377,0.0,151,2.71,1,20.5,91510.0,1968.0,1434,874,2368,2551,90,0,25,541,399,194.0,396.0,188.0,0.0,0
22019000800,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3746,1572,0.0,61,1.63,1,20.4,65654.0,1919.0,846,489,1533,1822,28,2,31,330,211,157.0,435.0,382.0,0.0,0
22019000900,Louisiana,Calcasieu Parish,Calcasieu Parish,1,4220,1571,0.0,132,3.13,1,26.1,63278.0,1898.0,952,814,835,3061,87,0,15,222,176,118.0,222.0,362.0,0.0,0
22019001000,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3859,1743,0.0,18,0.47,0,12.9,73697.0,3268.0,653,984,3093,472,63,4,15,212,179,157.0,248.0,385.0,0.0,0
22019001100,Louisiana,Calcasieu Parish,Calcasieu Parish,1,4565,1880,0.0,372,8.15,1,45.0,,1734.0,846,496,2229,1446,258,8,30,594,410,435.0,405.0,165.0,0.0,1
22019001201,Louisiana,Calcasieu Parish,Calcasieu Parish,1,5218,1988,0.0,16,0.31,1,19.0,64094.0,2898.0,1415,639,1209,3324,105,0,21,559,344,186.0,343.0,163.0,0.0,0
22019001202,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3489,1463,0.0,0,0.0,1,35.8,36150.0,818.0,1066,372,397,2775,9,9,16,283,180,137.0,440.0,105.0,0.0,0
22019001301,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3795,1458,0.0,8,0.21,0,11.7,142461.0,3037.0,884,629,2612,567,227,3,17,369,281,41.0,171.0,234.0,0.0,0
22019001302,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3604,1470,0.0,2,0.06,0,17.7,103125.0,2203.0,789,731,2704,451,107,3,14,325,201,175.0,275.0,117.0,0.0,0
22019001401,Louisiana,Calcasieu Parish,Calcasieu Parish,0,3010,1092,0.0,4,0.13,1,39.2,39571.0,1239.0,862,429,789,2057,13,2,5,144,84,58.0,335.0,304.0,0.0,0
22019001402,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3238,1308,0.0,0,0.0,0,16.4,128221.0,2235.0,679,696,109,2977,0,8,18,126,33,133.0,221.0,108.0,0.0,0
22019001500,Louisiana,Calcasieu Parish,Calcasieu Parish,1,1887,760,0.0,0,0.0,1,37.0,42813.0,536.0,461,387,128,1618,3,1,2,135,52,172.0,255.0,128.0,0.0,0
22019001600,Louisiana,Calcasieu Parish,Calcasieu Parish,1,4736,1377,0.0,1267,26.75,1,61.4,22895.0,488.0,895,611,1067,3309,42,1,5,312,215,134.0,253.0,128.0,0.0,0
22019001700,Louisiana,Calcasieu Parish,Calcasieu Parish,1,13008,4969,0.0,17,0.13,1,21.5,65766.0,6297.0,3382,1715,7118,4286,265,9,88,1242,881,274.0,622.0,494.0,0.0,0
22019001802,Louisiana,Calcasieu Parish,Calcasieu Parish,1,6972,2733,0.0,0,0.0,0,8.5,156190.0,5535.0,1704,833,5095,896,253,18,37,673,496,0.0,277.0,269.0,0.0,0
22019001803,Louisiana,Calcasieu Parish,Calcasieu Parish,0,5259,1965,0.0,0,0.0,0,1.9,135735.0,4373.0,1303,941,4532,162,206,3,20,336,176,55.0,91.0,224.0,0.0,0
22019001901,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3673,1450,0.0,0,0.0,0,3.6,120125.0,3836.0,814,884,3051,169,185,1,7,260,166,0.0,42.0,295.0,0.0,0
22019001905,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3872,1643,0.0,179,4.62,0,12.4,83636.0,2400.0,823,587,2561,659,295,20,38,299,223,65.0,323.0,333.0,0.0,0
22019001906,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3817,1508,0.0,0,0.0,0,13.2,101552.0,2539.0,903,638,2725,450,259,1,30,352,280,56.0,92.0,87.0,0.0,0
22019001907,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3764,1752,0.0,0,0.0,0,11.6,111496.0,1979.0,792,444,2437,566,215,4,16,526,488,91.0,24.0,143.0,0.0,0
22019001908,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3170,1226,0.0,0,0.0,0,2.2,132717.0,3105.0,737,686,2583,191,153,2,7,234,176,66.0,96.0,200.0,0.0,0
22019002001,Louisiana,Calcasieu Parish,Calcasieu Parish,0,5368,1937,0.0,21,0.39,1,8.2,62061.0,3958.0,1434,792,4475,555,28,0,37,273,163,308.0,403.0,191.0,0.0,0
22019002002,Louisiana,Calcasieu Parish,Calcasieu Parish,0,6166,2256,0.0,0,0.0,0,8.5,118448.0,3949.0,1708,658,4445,1223,17,2,19,460,299,0.0,196.0,306.0,0.0,0
22019002100,Louisiana,Calcasieu Parish,Calcasieu Parish,0,3501,1306,0.0,0,0.0,0,15.0,71607.0,2270.0,1048,457,2146,1077,19,5,14,240,88,67.0,225.0,255.0,0.0,0
22019002204,Louisiana,Calcasieu Parish,Calcasieu Parish,1,5680,2077,0.0,0,0.0,0,9.8,97024.0,4779.0,1494,903,4678,476,78,0,30,418,253,16.0,38.0,317.0,0.0,0
22019002205,Louisiana,Calcasieu Parish,Calcasieu Parish,1,5098,1797,0.0,0,0.0,0,9.0,109963.0,4118.0,1389,680,4480,257,32,0,20,309,172,16.0,249.0,191.0,0.0,0
22019002206,Louisiana,Calcasieu Parish,Calcasieu Parish,0,4839,1724,0.0,5,0.1,0,5.0,114615.0,3434.0,1317,675,4116,307,35,2,20,359,221,0.0,147.0,378.0,0.0,0
22019002207,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3750,1357,0.0,0,0.0,0,7.9,110417.0,2504.0,1027,476,3074,291,43,1,29,312,199,11.0,120.0,145.0,0.0,0
22019002208,Louisiana,Calcasieu Parish,Calcasieu Parish,1,3242,1189,0.0,0,0.0,0,8.1,91781.0,2628.0,823,541,2652,286,43,0,23,238,133,22.0,170.0,193.0,0.0,0
22019002300,Louisiana,Calcasieu Parish,Calcasieu Parish,0,3399,1230,0.0,71,2.09,1,21.8,87344.0,2579.0,821,568,3073,132,12,0,13,169,89,0.0,22.0,137.0,0.0,0
22019002401,Louisiana,Calcasieu Parish,Calcasieu Parish,0,3266,1228,0.0,45,1.38,0,14.6,81250.0,2105.0,815,600,2905,157,7,2,26,169,70,80.0,207.0,145.0,0.0,0
22019002402,Louisiana,Calcasieu Parish,Calcasieu Parish,0,2625,1004,0.0,0,0.0,0,11.6,78636.0,1683.0,698,458,1784,684,10,0,35,112,50,119.0,197.0,98.0,0.0,0
22019002500,Louisiana,Calcasieu Parish,Calcasieu Parish,1,4430,1704,0.0,0,0.0,0,8.0,91477.0,2777.0,1042,697,3777,335,27,0,13,278,188,14.0,143.0,300.0,0.0,0
22019002600,Louisiana,Calcasieu Parish,Calcasieu Parish,1,4743,1927,0.0,0,0.0,0,13.0,69329.0,2827.0,1156,908,3448,847,40,1,12,395,298,189.0,380.0,701.0,0.0,0
22019002701,Louisiana,Calcasieu Parish,Calcasieu Parish,0,4809,1689,0.0,2,0.04,0,12.9,82212.0,3266.0,1278,645,4414,116,12,0,28,239,182,9.0,253.0,231.0,0.0,0
22019002702,Louisiana,Calcasieu Parish,Calcasieu Parish,0,3240,1195,0.0,0,0.0,0,17.3,74205.0,2185.0,825,541,2643,351,31,3,8,204,180,93.0,253.0,311.0,0.0,0
22019002800,Louisiana,Calcasieu Parish,Calcasieu Parish,1,4530,1812,0.0,0,0.0,1,23.1,51042.0,1842.0,1220,614,3544,448,15,1,50,472,381,107.0,251.0,242.0,0.0,0
22019002900,Louisiana,Calcasieu Parish,Calcasieu Parish,1,2179,824,0.0,82,3.76,1,17.5,56528.0,770.0,506,444,1822,139,6,0,11,201,123,42.0,212.0,159.0,0.0,0
22019003000,Louisiana,Calcasieu Parish,Calcasieu Parish,1,4793,1933,0.0,15,0.31,1,14.8,58068.0,2702.0,1161,813,3637,567,35,4,14,536,347,282.0,232.0,105.0,0.0,0
22019003101,Louisiana,Calcasieu Parish,Calcasieu Parish,1,5332,2022,0.0,114,2.14,0,10.3,84082.0,4071.0,1312,1046,4534,246,58,1,33,460,339,55.0,199.0,356.0,0.0,0
22019003102,Louisiana,Calcasieu Parish,Calcasieu Parish,1,2450,971,0.0,0,0.0,0,5.2,98472.0,1856.0,588,429,2005,146,57,0,4,238,181,17.0,130.0,231.0,0.0,0
22019003200,Louisiana,Calcasieu Parish,Calcasieu Parish,0,2076,813,0.0,0,0.0,1,32.2,67765.0,1102.0,492,303,1749,77,42,3,15,190,139,52.0,120.0,91.0,0.0,0
22019003300,Louisiana,Calcasieu Parish,Calcasieu Parish,0,6185,2407,0.0,0,0.0,0,16.7,95450.0,4590.0,1623,780,5058,419,220,6,43,439,355,158.0,285.0,316.0,0.0,0
22019003400,Louisiana,Calcasieu Parish,Calcasieu Parish,0,5399,1870,0.0,0,0.0,0,3.8,116048.0,4296.0,1455,758,5004,110,6,0,22,257,200,25.0,191.0,242.0,0.070964255,0
22019003500,Louisiana,Calcasieu Parish,Calcasieu Parish,0,3449,1339,0.0,3,0.09,1,32.8,49402.0,1322.0,957,524,2355,682,26,0,35,351,291,54.0,227.0,161.0,0.0,0
22019003601,Louisiana,Calcasieu Parish,Calcasieu Parish,0,3066,1173,0.0,0,0.0,1,26.2,57566.0,1780.0,728,509,2773,103,5,1,27,157,89,171.0,207.0,250.0,0.0,0
22019003602,Louisiana,Calcasieu Parish,Calcasieu Parish,0,1119,469,0.0,0,0.0,1,32.6,41576.0,510.0,221,259,1052,29,0,0,10,28,5,70.0,148.0,25.0,0.0,0
22019980000,Louisiana,Calcasieu Parish,Calcasieu Parish,1,0,0,,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4
22019980100,Louisiana,Calcasieu Parish,Calcasieu Parish,1,0,0,,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4
22021000100,Louisiana,Caldwell Parish,Caldwell Parish,0,2199,964,0.0,17,0.77,1,27.3,53776.0,1166.0,455,482,1989,102,20,2,2,84,59,54.0,267.0,168.0,0.0,0
22021000200,Louisiana,Caldwell Parish,Caldwell Parish,0,2790,1199,0.0,0,0.0,1,42.7,50446.0,1350.0,676,550,2023,628,11,0,6,122,65,75.0,294.0,214.0,0.0,0
22021000300,Louisiana,Caldwell Parish,Caldwell Parish,0,4656,1589,0.0,709,15.23,1,21.0,104336.0,2380.0,1036,787,3634,804,11,1,11,195,97,179.0,312.0,174.0,0.0,0
22023970101,Louisiana,Cameron Parish,Cameron Parish,0,3132,1115,0.0,0,0.0,0,9.1,86604.0,2469.0,794,483,2896,30,11,0,14,181,133,29.0,91.0,214.0,0.0,0
22023970102,Louisiana,Cameron Parish,Cameron Parish,0,935,407,0.0,0,0.0,0,1.1,72917.0,310.0,150,177,871,28,0,0,3,33,28,19.0,37.0,30.0,0.0,0
22023970202,Louisiana,Cameron Parish,Cameron Parish,0,624,254,0.0,24,3.85,1,3.2,52875.0,202.0,122,105,575,14,1,1,6,27,14,6.0,28.0,22.0,0.0,0
22023970203,Louisiana,Cameron Parish,Cameron Parish,0,926,345,0.0,0,0.0,0,6.0,112083.0,684.0,193,191,890,0,1,0,5,30,22,0.0,17.0,30.0,0.0,0
22025000100,Louisiana,Catahoula Parish,Catahoula Parish,0,4026,1460,0.0,493,12.25,0,15.0,67379.0,1933.0,844,767,2659,731,15,3,17,601,553,99.0,367.0,215.0,0.0,0
22025000200,Louisiana,Catahoula Parish,Catahoula Parish,0,2106,878,0.0,0,0.0,1,29.5,70000.0,878.0,526,384,604,1423,5,1,7,66,28,140.0,121.0,83.0,0.0,0
22025000300,Louisiana,Catahoula Parish,Catahoula Parish,0,2774,1167,0.0,0,0.0,1,34.6,48194.0,918.0,585,647,2513,143,8,2,22,86,33,87.0,129.0,78.0,0.0,0
22027950100,Louisiana,Claiborne Parish,Claiborne Parish,0,3035,1429,0.0,10,0.33,1,20.6,57596.0,1365.0,496,853,1934,994,4,0,10,93,32,110.0,317.0,111.0,0.0,0
22027950201,Louisiana,Claiborne Parish,Claiborne Parish,0,2431,343,1.0,1685,69.31,1,12.8,48929.0,305.0,173,290,1486,775,13,0,4,153,295,10.0,76.0,112.0,0.0,0
22027950202,Louisiana,Claiborne Parish,Claiborne Parish,0,1039,473,0.0,0,0.0,0,11.4,73092.0,522.0,186,275,741,243,0,0,1,54,15,84.0,66.0,33.0,0.0,0
22027950300,Louisiana,Claiborne Parish,Claiborne Parish,0,2147,894,0.0,62,2.89,1,47.8,27140.0,451.0,513,478,782,1245,2,0,12,106,40,196.0,497.0,117.0,0.0,0
22027950400,Louisiana,Claiborne Parish,Claiborne Parish,0,3035,1301,0.0,48,1.58,1,44.9,42471.0,815.0,756,577,825,2074,14,0,15,107,41,256.0,565.0,142.0,0.0,0
22027950500,Louisiana,Claiborne Parish,Claiborne Parish,0,2483,1058,0.0,0,0.0,1,24.1,45885.0,1074.0,539,534,1495,853,9,0,1,125,56,77.0,222.0,90.0,0.0,0
22029000100,Louisiana,Concordia Parish,Concordia Parish,0,2234,970,0.0,0,0.0,1,21.8,59899.0,1522.0,447,596,1366,795,6,0,7,60,30,102.0,348.0,107.0,0.0,0
22029000201,Louisiana,Concordia Parish,Concordia Parish,1,2360,973,0.0,49,2.08,1,52.5,52125.0,988.0,561,485,565,1711,9,0,11,64,45,104.0,338.0,81.0,0.0,0
22029000202,Louisiana,Concordia Parish,Concordia Parish,0,2755,1101,0.0,0,0.0,1,57.3,24120.0,592.0,822,404,542,2145,0,0,1,67,31,125.0,486.0,134.0,0.0,0
22029000300,Louisiana,Concordia Parish,Concordia Parish,0,3766,1445,0.0,92,2.44,1,20.8,50000.0,1828.0,956,697,2278,1261,3,0,15,209,101,183.0,234.0,79.0,0.0,0
22029000400,Louisiana,Concordia Parish,Concordia Parish,1,4277,1692,0.0,0,0.0,1,21.3,59826.0,2306.0,1129,782,2923,1094,51,0,10,199,146,116.0,294.0,146.0,0.0,0
22029000500,Louisiana,Concordia Parish,Concordia Parish,0,3295,1044,0.0,731,22.19,1,29.1,48750.0,1439.0,555,541,2601,512,48,0,6,128,106,75.0,121.0,101.0,0.0,0
22031950101,Louisiana,De Soto Parish,De Soto Parish,0,2608,924,0.0,0,0.0,0,16.0,92232.0,2152.0,740,367,1617,781,7,0,38,165,76,24.0,159.0,221.0,0.0,0
22031950102,Louisiana,De Soto Parish,De Soto Parish,0,3459,1342,0.0,0,0.0,0,18.8,79261.0,1993.0,822,641,2541,586,12,0,69,251,123,58.0,153.0,320.0,0.0,0
22031950103,Louisiana,De Soto Parish,De Soto Parish,0,4396,1589,0.0,0,0.0,0,6.3,108739.0,3844.0,1192,674,3660,362,30,0,57,287,137,37.0,155.0,207.0,0.0,0
22031950200,Louisiana,De Soto Parish,De Soto Parish,0,3755,1581,0.0,0,0.0,1,26.1,56339.0,1890.0,821,821,2578,882,2,0,28,265,114,161.0,234.0,206.0,0.0,0
22031950300,Louisiana,De Soto Parish,De Soto Parish,0,2484,1069,0.0,0,0.0,1,27.7,70556.0,1270.0,451,551,1368,956,7,0,11,142,70,41.0,151.0,64.0,0.0,0
22031950400,Louisiana,De Soto Parish,De Soto Parish,0,2785,1042,0.0,281,10.09,1,23.0,55479.0,963.0,624,587,821,1767,27,0,13,157,106,210.0,325.0,191.0,0.0,0
22031950500,Louisiana,De Soto Parish,De Soto Parish,0,1901,811,0.0,0,0.0,1,44.6,36902.0,573.0,448,362,400,1403,0,0,17,81,42,169.0,273.0,74.0,0.0,0
22031950600,Louisiana,De Soto Parish,De Soto Parish,1,2854,1243,0.0,16,0.56,1,33.2,45511.0,1124.0,739,465,320,2432,11,0,13,78,33,208.0,446.0,183.0,0.0,0
22031950700,Louisiana,De Soto Parish,De Soto Parish,0,2570,1088,0.0,0,0.0,1,16.2,56563.0,1492.0,535,540,1979,452,3,0,23,113,61,26.0,218.0,50.0,0.0,0
22033000100,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,1541,553,0.0,0,0.0,1,38.2,30841.0,182.0,541,144,66,1427,1,1,4,42,9,122.0,366.0,20.0,0.0,0
22033000200,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,6535,2496,0.0,54,0.83,1,54.6,28878.0,1160.0,1949,784,271,6020,1,0,18,225,110,919.0,1343.0,126.0,0.0,0
22033000300,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,1424,539,0.0,1,0.07,1,32.0,40033.0,245.0,361,164,36,1354,0,0,2,32,14,108.0,133.0,40.0,0.0,0
22033000400,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,2606,917,0.0,6,0.23,1,34.5,51737.0,1310.0,702,290,106,2394,11,0,1,94,37,53.0,236.0,5.0,0.0,0
22033000500,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,3439,1261,0.0,4,0.12,1,61.5,16434.0,599.0,887,454,129,3241,0,0,5,64,24,190.0,439.0,88.0,0.0,0
22033000601,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,2993,1067,0.0,0,0.0,1,35.0,44000.0,1258.0,871,401,61,2881,0,0,0,51,38,192.0,423.0,42.0,0.0,0
22033000602,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,3893,1527,0.0,0,0.0,1,23.1,46031.0,1724.0,918,711,48,3749,2,2,3,89,40,248.0,377.0,112.0,0.0,0
22033000701,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,2103,770,0.0,0,0.0,1,26.9,55469.0,1069.0,567,223,76,1815,14,0,12,186,133,135.0,322.0,49.0,0.0,0
22033000702,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,3122,1306,0.0,0,0.0,1,36.7,41563.0,725.0,731,491,87,2900,15,0,3,117,49,83.0,287.0,54.0,0.0,0
22033000900,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,3656,1384,0.0,24,0.66,1,35.2,58056.0,1418.0,979,613,49,3496,3,1,6,101,49,167.0,504.0,212.0,0.0,0
22033001000,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,2754,1146,0.0,12,0.44,1,25.0,37760.0,966.0,613,449,40,2618,6,1,4,85,39,308.0,449.0,128.0,0.0,0
22033001102,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,3647,1683,0.0,208,5.7,1,17.9,37801.0,1387.0,872,612,465,3005,29,0,3,145,98,287.0,584.0,154.0,0.0,0
22033001103,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,3005,1111,0.0,0,0.0,1,55.1,30629.0,833.0,923,332,279,2563,16,0,9,138,90,288.0,485.0,83.0,0.0,0
22033001104,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,4005,1825,0.0,0,0.0,1,53.3,24942.0,737.0,1149,367,121,3329,4,3,35,513,517,395.0,770.0,20.0,0.0,0
22033001600,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,3178,1541,0.0,58,1.83,0,15.1,107423.0,2520.0,573,439,1527,1414,25,3,7,202,99,44.0,130.0,103.0,0.0,0
22033001700,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,5035,2318,0.0,379,7.53,0,19.7,133581.0,2870.0,825,948,3256,1400,43,2,12,322,220,148.0,187.0,121.0,0.0,0
22033001800,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,2271,1162,0.0,11,0.48,0,10.8,83026.0,1579.0,425,443,1319,636,42,1,6,267,239,206.0,52.0,114.0,0.0,0
22033001900,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,2751,1244,0.0,0,0.0,0,5.9,155119.0,2919.0,615,537,2329,207,33,0,5,177,129,11.0,51.0,99.0,0.0,0
22033002000,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,3562,1514,0.0,0,0.0,0,5.5,151250.0,2833.0,751,859,2921,280,99,0,14,248,182,132.0,107.0,105.0,0.0,0
22033002200,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,1169,565,0.0,0,0.0,1,29.4,46736.0,464.0,219,171,219,895,3,0,3,49,30,86.0,123.0,52.0,0.0,0
22033002300,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,2727,1278,0.0,0,0.0,0,5.0,206016.0,2273.0,464,479,2416,70,23,0,12,206,127,37.0,21.0,45.0,0.0,0
22033002400,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,2576,1325,0.0,0,0.0,1,36.3,33507.0,572.0,467,269,552,1710,55,0,17,242,265,128.0,235.0,34.0,0.0,0
22033002500,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,2762,1408,0.0,0,0.0,1,49.6,,1220.0,390,319,891,1586,64,2,2,217,106,265.0,402.0,113.0,0.0,1
22033002601,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,4288,1948,0.0,4,0.09,0,17.0,195664.0,3125.0,703,716,3735,147,83,1,9,313,200,29.0,20.0,201.0,0.0,0
22033002602,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,4763,2268,0.0,23,0.48,0,12.9,131250.0,3566.0,899,740,3341,947,97,1,11,366,294,192.0,154.0,201.0,0.0,0
22033002700,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,1598,625,0.0,9,0.56,0,4.8,121875.0,1239.0,405,293,519,985,11,1,2,80,68,61.0,47.0,56.0,0.0,0
22033002801,Louisiana,East Baton Rouge Parish,East Baton Rouge Parish,1,5647,496,1.0,4819,85.34,1,74.9,55250.0,75.0,106,10,3340,1600,315,6,18,368,420,130.0,19.0,0.0,0.0,0
