CensusTract20,State,County20,Urban,POP2020,OHU2020,LowIncomeTracts,PovertyRate,TractHUNV,TractSNAP,tract_geoid,DD_SRAM_LILATracts_1And10,DD_SRAM_HUNVFlag,DD_SRAM_LAPOP1_10,DD_SRAM_lapop1share,DD_SRAM_lahunv1,DD_SRAM_lasnap1,SD_SRAM_LILATracts_1And10,SD_SRAM_HUNVFlag,SD_SRAM_LAPOP1_10,SD_SRAM_lapop1share,SD_SRAM_lahunv1,SD_SRAM_lasnap1,state_fips,county_fips,tract_code
36059300600,New York,Nassau County,1,6740,2301,0,7.4,328,162,36059300600,0,1,89,1.32,4,2,0,0,0,0.0,0,0,36,36059,300600
36059300700,New York,Nassau County,1,6604,3261,0,7.1,620,276,36059300700,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,300700
36059300800,New York,Nassau County,1,4358,1642,0,8.1,95,54,36059300800,0,0,13,0.3,0,0,0,0,0,0.0,0,0,36,36059,300800
36059300901,New York,Nassau County,1,2828,820,0,4.4,18,10,36059300901,0,0,464,16.41,3,2,0,0,0,0.0,0,0,36,36059,300901
36059300902,New York,Nassau County,1,5464,2290,0,3.0,214,28,36059300902,0,1,3890,71.19,152,20,0,1,1918,35.1,75,10,36,36059,300902
36059301000,New York,Nassau County,1,5706,2097,0,2.2,115,0,36059301000,0,1,4270,74.83,86,0,0,0,2311,40.5,47,0,36,36059,301000
36059301101,New York,Nassau County,1,6956,2534,0,6.4,71,115,36059301101,0,0,121,1.74,1,2,0,0,0,0.0,0,0,36,36059,301101
36059301102,New York,Nassau County,1,4582,1777,0,1.7,131,41,36059301102,0,0,292,6.37,8,3,0,0,0,0.0,0,0,36,36059,301102
36059301200,New York,Nassau County,1,6191,2321,0,5.7,151,34,36059301200,0,1,834,13.47,20,5,0,1,201,3.25,5,1,36,36059,301200
36059301300,New York,Nassau County,1,4944,1604,0,6.0,135,64,36059301300,0,0,82,1.66,2,1,0,0,0,0.0,0,0,36,36059,301300
36059301400,New York,Nassau County,1,2193,722,0,0.9,10,16,36059301400,0,0,52,2.37,0,0,0,0,0,0.0,0,0,36,36059,301400
36059301500,New York,Nassau County,1,3250,990,0,2.2,35,9,36059301500,0,0,1578,48.55,17,4,0,0,380,11.69,4,1,36,36059,301500
36059301600,New York,Nassau County,1,4794,1473,0,2.9,87,8,36059301600,0,0,1398,29.16,25,2,0,0,0,0.0,0,0,36,36059,301600
36059301700,New York,Nassau County,1,2809,821,0,2.0,0,0,36059301700,0,0,40,1.42,0,0,0,0,0,0.0,0,0,36,36059,301700
36059301800,New York,Nassau County,1,5076,1781,0,7.4,159,262,36059301800,0,0,1157,22.79,36,60,0,0,413,8.14,13,21,36,36059,301800
36059301900,New York,Nassau County,1,3100,1009,0,1.3,0,3,36059301900,0,0,486,15.68,0,0,0,0,0,0.0,0,0,36,36059,301900
36059302000,New York,Nassau County,1,5330,2026,0,8.6,304,84,36059302000,0,1,1455,27.3,83,23,0,1,1157,21.71,66,18,36,36059,302000
36059302101,New York,Nassau County,1,4431,1353,0,2.3,0,17,36059302101,0,0,3301,74.5,0,13,0,0,2718,61.34,0,10,36,36059,302101
36059302102,New York,Nassau County,1,3534,1110,0,3.5,38,32,36059302102,0,0,10,0.28,0,0,0,0,0,0.0,0,0,36,36059,302102
36059302200,New York,Nassau County,1,3882,1257,0,4.1,123,58,36059302200,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,302200
36059302300,New York,Nassau County,1,5044,1556,0,3.0,40,51,36059302300,0,0,2143,42.49,17,22,0,0,152,3.01,1,2,36,36059,302300
36059302400,New York,Nassau County,1,5220,1795,0,3.0,98,61,36059302400,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,302400
36059302501,New York,Nassau County,1,2865,851,0,5.8,21,16,36059302501,0,0,761,26.56,6,4,0,0,22,0.77,0,0,36,36059,302501
36059302502,New York,Nassau County,1,2766,847,0,2.9,0,0,36059302502,0,0,2086,75.42,0,0,0,0,950,34.35,0,0,36,36059,302502
36059302600,New York,Nassau County,1,2519,877,0,1.2,64,66,36059302600,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,302600
36059302700,New York,Nassau County,1,4593,1386,0,2.2,26,25,36059302700,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,302700
36059302800,New York,Nassau County,1,6607,2073,0,3.8,66,90,36059302800,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,302800
36059302900,New York,Nassau County,1,4457,1428,0,3.0,27,41,36059302900,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,302900
36059303000,New York,Nassau County,1,6038,1851,0,3.4,202,127,36059303000,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,303000
36059303101,New York,Nassau County,1,3649,1119,0,5.6,14,38,36059303101,0,0,295,8.08,1,3,0,0,0,0.0,0,0,36,36059,303101
36059303102,New York,Nassau County,1,4398,1330,0,5.7,72,45,36059303102,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,303102
36059303203,New York,Nassau County,1,3502,1057,0,1.8,36,31,36059303203,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,303203
36059303204,New York,Nassau County,1,4483,1442,0,1.0,110,12,36059303204,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,303204
36059303301,New York,Nassau County,1,3343,1092,0,1.8,22,16,36059303301,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,303301
36059303302,New York,Nassau County,1,4248,1599,0,4.0,58,0,36059303302,0,0,16,0.38,0,0,0,0,0,0.0,0,0,36,36059,303302
36059303400,New York,Nassau County,1,2645,828,0,2.3,17,7,36059303400,0,0,422,15.95,3,1,0,0,0,0.0,0,0,36,36059,303400
36059303500,New York,Nassau County,1,5410,1828,0,2.5,97,89,36059303500,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,303500
36059303600,New York,Nassau County,1,8658,3827,0,8.1,453,152,36059303600,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,303600
36059303700,New York,Nassau County,1,6743,2657,0,4.3,53,69,36059303700,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,303700
36059303800,New York,Nassau County,1,5005,1825,0,4.3,96,33,36059303800,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,303800
36059303900,New York,Nassau County,1,4008,1215,0,4.0,111,39,36059303900,0,0,122,3.04,3,1,0,0,0,0.0,0,0,36,36059,303900
36059304001,New York,Nassau County,1,2621,835,0,3.0,21,48,36059304001,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,304001
36059304002,New York,Nassau County,1,4729,1777,0,3.5,381,71,36059304002,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,304002
36059304100,New York,Nassau County,1,4576,1280,0,2.9,113,90,36059304100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,304100
36059304202,New York,Nassau County,1,3593,919,0,3.6,74,85,36059304202,0,0,132,3.67,3,3,0,0,0,0.0,0,0,36,36059,304202
36059304203,New York,Nassau County,1,5659,1127,0,6.8,148,143,36059304203,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,304203
36059304204,New York,Nassau County,1,4877,1115,0,10.5,279,170,36059304204,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,304204
36059404300,New York,Nassau County,1,3502,1054,0,2.4,41,48,36059404300,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,404300
36059404400,New York,Nassau County,1,4984,1785,0,3.5,90,9,36059404400,0,0,209,4.19,4,0,0,0,0,0.0,0,0,36,36059,404400
36059404500,New York,Nassau County,1,4321,1668,0,3.0,173,49,36059404500,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,404500
36059404600,New York,Nassau County,1,4348,1416,0,3.4,13,44,36059404600,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,404600
36059404700,New York,Nassau County,1,6224,2105,0,4.3,200,192,36059404700,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,404700
36059404800,New York,Nassau County,1,6782,2030,0,7.2,144,132,36059404800,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,404800
36059404901,New York,Nassau County,1,5234,1361,0,6.5,46,73,36059404901,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,404901
36059404902,New York,Nassau County,1,4363,1284,0,10.4,151,164,36059404902,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,404902
36059405000,New York,Nassau County,1,5453,1491,0,6.4,104,125,36059405000,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,405000
36059405100,New York,Nassau County,1,8317,2280,0,1.8,484,67,36059405100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,405100
36059405200,New York,Nassau County,1,6857,1957,0,2.5,68,344,36059405200,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,405200
36059405301,New York,Nassau County,1,3712,1184,0,5.5,28,60,36059405301,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,405301
36059405302,New York,Nassau County,1,4295,1422,0,4.0,96,137,36059405302,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,405302
36059405400,New York,Nassau County,1,8264,2578,0,10.3,148,158,36059405400,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,405400
36059405500,New York,Nassau County,1,5574,1731,0,3.0,103,23,36059405500,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,405500
36059405600,New York,Nassau County,1,4163,1392,0,1.0,22,26,36059405600,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,405600
36059405700,New York,Nassau County,1,4895,1596,0,6.1,67,33,36059405700,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,405700
36059405800,New York,Nassau County,1,4119,1401,0,4.3,80,28,36059405800,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,405800
36059405900,New York,Nassau County,1,5395,1640,0,1.0,119,77,36059405900,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,405900
36059406001,New York,Nassau County,1,4761,1481,0,7.1,131,55,36059406001,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,406001
36059406002,New York,Nassau County,1,3612,1100,0,7.1,63,48,36059406002,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,406002
36059406100,New York,Nassau County,1,3006,936,0,5.3,43,17,36059406100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,406100
36059406201,New York,Nassau County,1,3061,936,0,3.3,28,53,36059406201,0,0,84,2.74,1,1,0,0,0,0.0,0,0,36,36059,406201
36059406202,New York,Nassau County,1,6077,1567,0,14.9,74,203,36059406202,0,0,18,0.3,0,1,0,0,0,0.0,0,0,36,36059,406202
36059406300,New York,Nassau County,1,3883,1264,0,3.3,44,19,36059406300,0,0,591,15.22,7,3,0,0,0,0.0,0,0,36,36059,406300
36059406400,New York,Nassau County,1,6948,2619,0,1.7,242,34,36059406400,0,1,2992,43.06,104,15,0,1,656,9.44,23,3,36,36059,406400
36059406501,New York,Nassau County,1,7110,2228,0,4.7,43,0,36059406501,0,0,1658,23.32,10,0,0,0,186,2.62,1,0,36,36059,406501
36059406600,New York,Nassau County,1,4381,1401,0,2.3,0,29,36059406600,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,406600
36059406701,New York,Nassau County,1,3621,1063,0,14.0,228,99,36059406701,0,0,16,0.44,1,0,0,0,0,0.0,0,0,36,36059,406701
36059406702,New York,Nassau County,1,5274,1895,1,16.1,658,642,36059406702,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,406702
36059406801,New York,Nassau County,1,5183,1602,1,14.2,686,321,36059406801,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,406801
36059406802,New York,Nassau County,1,5556,1502,0,13.8,413,274,36059406802,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,406802
36059406900,New York,Nassau County,1,7949,2070,0,5.7,323,242,36059406900,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,406900
36059407000,New York,Nassau County,1,8169,2298,1,28.0,711,761,36059407000,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,407000
36059407101,New York,Nassau County,1,5161,1302,0,10.5,212,274,36059407101,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,407101
36059407102,New York,Nassau County,1,5838,1412,0,3.0,79,224,36059407102,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,407102
36059407201,New York,Nassau County,1,5969,1595,1,26.7,642,386,36059407201,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,407201
36059407203,New York,Nassau County,1,3601,947,0,19.7,88,151,36059407203,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,407203
36059407204,New York,Nassau County,1,2848,613,0,5.0,11,64,36059407204,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,407204
36059407301,New York,Nassau County,1,6616,1740,0,9.0,215,62,36059407301,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,407301
36059407302,New York,Nassau County,1,5373,1277,0,15.1,26,222,36059407302,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,407302
36059407401,New York,Nassau County,1,5971,1380,0,6.0,133,164,36059407401,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,407401
36059407402,New York,Nassau County,1,3571,804,0,10.1,114,91,36059407402,0,0,28,0.78,1,1,0,0,0,0.0,0,0,36,36059,407402
36059407501,New York,Nassau County,1,5279,1293,0,6.8,167,124,36059407501,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,407501
36059407502,New York,Nassau County,1,5663,1356,0,8.5,123,199,36059407502,0,0,5,0.09,0,0,0,0,0,0.0,0,0,36,36059,407502
36059407600,New York,Nassau County,1,5623,1754,0,1.4,109,58,36059407600,0,0,108,1.92,2,1,0,0,0,0.0,0,0,36,36059,407600
36059407700,New York,Nassau County,1,4907,1521,0,4.6,146,151,36059407700,0,0,160,3.26,5,5,0,0,0,0.0,0,0,36,36059,407700
36059407801,New York,Nassau County,1,5531,1754,0,6.9,126,69,36059407801,0,0,88,1.59,2,1,0,0,0,0.0,0,0,36,36059,407801
36059407802,New York,Nassau County,1,1114,374,0,19.9,75,33,36059407802,0,0,462,41.47,31,14,0,0,0,0.0,0,0,36,36059,407802
36059407900,New York,Nassau County,1,5865,2379,0,4.8,516,49,36059407900,0,1,11,0.19,1,0,0,0,0,0.0,0,0,36,36059,407900
36059408000,New York,Nassau County,1,6490,2056,0,1.2,15,62,36059408000,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,408000
36059408100,New York,Nassau County,1,6889,2201,0,14.2,26,62,36059408100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,408100
36059408200,New York,Nassau County,1,6848,2054,0,12.5,131,107,36059408200,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,408200
36059408300,New York,Nassau County,1,7147,2257,0,0.4,37,117,36059408300,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,408300
36059408400,New York,Nassau County,1,3953,1290,0,0.5,35,6,36059408400,0,0,1,0.03,0,0,0,0,0,0.0,0,0,36,36059,408400
36059408500,New York,Nassau County,1,6352,2050,0,1.7,8,4,36059408500,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,408500
36059408600,New York,Nassau County,1,4456,1464,0,3.3,57,113,36059408600,0,0,16,0.36,0,0,0,0,0,0.0,0,0,36,36059,408600
36059408700,New York,Nassau County,1,4943,1506,0,1.4,6,13,36059408700,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,408700
36059408800,New York,Nassau County,1,6838,2185,0,10.2,72,76,36059408800,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,408800
36059408900,New York,Nassau County,1,5784,1891,0,4.5,33,67,36059408900,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,408900
36059409000,New York,Nassau County,1,5742,1823,0,2.8,48,28,36059409000,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,409000
36059409100,New York,Nassau County,1,5221,1706,0,4.6,68,84,36059409100,0,0,917,17.56,12,15,0,0,0,0.0,0,0,36,36059,409100
36059409200,New York,Nassau County,1,6055,1976,0,4.8,86,91,36059409200,0,0,41,0.68,1,1,0,0,0,0.0,0,0,36,36059,409200
36059409300,New York,Nassau County,1,4285,1379,0,2.7,55,10,36059409300,0,0,409,9.54,5,1,0,0,0,0.0,0,0,36,36059,409300
36059409400,New York,Nassau County,1,4473,1420,0,5.7,46,50,36059409400,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,409400
36059409500,New York,Nassau County,1,3961,1284,0,4.9,82,10,36059409500,0,0,1215,30.67,25,3,0,0,0,0.0,0,0,36,36059,409500
36059409600,New York,Nassau County,1,5074,1650,0,4.4,6,39,36059409600,0,0,60,1.18,0,0,0,0,0,0.0,0,0,36,36059,409600
36059409700,New York,Nassau County,1,4258,1652,0,2.8,91,6,36059409700,0,0,2,0.05,0,0,0,0,0,0.0,0,0,36,36059,409700
36059409800,New York,Nassau County,1,5790,1544,0,5.2,88,66,36059409800,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,409800
36059409900,New York,Nassau County,1,8312,2466,0,3.7,128,116,36059409900,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,409900
36059410000,New York,Nassau County,1,4095,1437,0,2.8,121,89,36059410000,0,0,32,0.78,1,1,0,0,0,0.0,0,0,36,36059,410000
36059410100,New York,Nassau County,1,6011,2126,0,9.7,13,139,36059410100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,410100
36059410200,New York,Nassau County,1,3834,1361,0,3.3,72,0,36059410200,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,410200
36059410300,New York,Nassau County,1,6647,1853,0,1.8,157,113,36059410300,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,410300
36059410400,New York,Nassau County,1,5647,1568,0,3.5,11,64,36059410400,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,410400
36059410500,New York,Nassau County,1,7819,2562,0,10.6,164,451,36059410500,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,410500
36059410600,New York,Nassau County,1,7741,2435,0,2.3,142,159,36059410600,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,410600
36059410700,New York,Nassau County,1,7165,2356,0,10.5,93,123,36059410700,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,410700
36059410800,New York,Nassau County,1,5615,1720,0,2.5,125,15,36059410800,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,410800
36059410900,New York,Nassau County,1,6386,1995,0,9.8,162,144,36059410900,0,0,78,1.22,2,2,0,0,0,0.0,0,0,36,36059,410900
36059411000,New York,Nassau County,1,6132,1639,0,7.4,134,154,36059411000,0,0,4,0.07,0,0,0,0,0,0.0,0,0,36,36059,411000
36059411100,New York,Nassau County,1,5208,1541,1,22.9,317,419,36059411100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,411100
36059411200,New York,Nassau County,1,7374,2265,0,6.4,463,131,36059411200,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,411200
36059411301,New York,Nassau County,1,4329,1194,0,3.2,126,28,36059411301,0,1,1023,23.63,30,7,0,0,0,0.0,0,0,36,36059,411301
36059411302,New York,Nassau County,1,7369,2040,0,0.4,30,0,36059411302,0,0,869,11.79,4,0,0,0,0,0.0,0,0,36,36059,411302
36059411400,New York,Nassau County,1,6971,1965,0,3.0,107,8,36059411400,0,0,3,0.04,0,0,0,0,0,0.0,0,0,36,36059,411400
36059411500,New York,Nassau County,1,3250,1000,0,2.1,13,11,36059411500,0,0,992,30.52,4,3,0,0,325,10.0,1,1,36,36059,411500
36059411600,New York,Nassau County,1,6809,2185,0,3.5,359,112,36059411600,0,1,1115,16.38,59,18,0,1,523,7.68,28,9,36,36059,411600
36059411700,New York,Nassau County,1,7262,2532,0,6.7,27,74,36059411700,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,411700
36059411800,New York,Nassau County,1,6563,2465,0,3.9,249,63,36059411800,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,411800
36059411901,New York,Nassau County,1,3704,1502,0,12.0,229,98,36059411901,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,411901
36059411902,New York,Nassau County,1,3746,1250,0,4.0,72,45,36059411902,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,411902
36059412000,New York,Nassau County,1,6425,2242,0,11.2,61,104,36059412000,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,412000
36059412100,New York,Nassau County,1,6527,2554,0,1.8,150,0,36059412100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,412100
36059412200,New York,Nassau County,1,5749,2105,0,3.1,86,127,36059412200,0,0,94,1.64,1,2,0,0,0,0.0,0,0,36,36059,412200
36059412301,New York,Nassau County,1,3357,1679,0,7.2,168,14,36059412301,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,412301
36059412302,New York,Nassau County,1,3663,1338,0,4.4,90,41,36059412302,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,412302
36059412400,New York,Nassau County,1,6179,2796,0,7.2,727,252,36059412400,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,412400
36059412500,New York,Nassau County,1,4397,1362,0,1.8,32,7,36059412500,0,0,2,0.05,0,0,0,0,0,0.0,0,0,36,36059,412500
36059412600,New York,Nassau County,1,4305,1177,0,2.5,11,0,36059412600,0,0,2180,50.64,6,0,0,0,156,3.62,0,0,36,36059,412600
36059412700,New York,Nassau County,1,4129,1322,0,4.3,22,0,36059412700,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,412700
36059412800,New York,Nassau County,1,3406,1029,0,1.7,29,46,36059412800,0,0,15,0.44,0,0,0,0,0,0.0,0,0,36,36059,412800
36059412900,New York,Nassau County,1,6310,1778,0,3.3,0,147,36059412900,0,0,52,0.82,0,1,0,0,0,0.0,0,0,36,36059,412900
36059413001,New York,Nassau County,1,4140,1419,0,3.9,58,55,36059413001,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,413001
36059413002,New York,Nassau County,1,3878,1311,0,4.5,20,18,36059413002,0,0,10,0.26,0,0,0,0,0,0.0,0,0,36,36059,413002
36059413100,New York,Nassau County,1,4993,1717,0,2.6,91,29,36059413100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,413100
36059413200,New York,Nassau County,1,6668,2516,0,7.0,77,71,36059413200,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,413200
36059413300,New York,Nassau County,1,6976,2315,0,0.2,65,0,36059413300,0,0,93,1.33,1,0,0,0,0,0.0,0,0,36,36059,413300
36059413400,New York,Nassau County,1,5982,1934,0,0.7,27,44,36059413400,0,0,1839,30.74,8,14,0,0,0,0.0,0,0,36,36059,413400
36059413500,New York,Nassau County,1,7583,2396,0,4.3,120,136,36059413500,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,413500
36059413600,New York,Nassau County,1,6085,1952,0,8.2,163,112,36059413600,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,413600
36059413700,New York,Nassau County,1,5700,1895,0,6.5,244,217,36059413700,0,0,3,0.05,0,0,0,0,0,0.0,0,0,36,36059,413700
36059413803,New York,Nassau County,1,4384,1422,0,5.7,32,39,36059413803,0,0,71,1.62,1,1,0,0,20,0.46,0,0,36,36059,413803
36059413804,New York,Nassau County,1,3857,1259,0,14.2,42,68,36059413804,0,0,1475,38.24,16,26,0,0,281,7.29,3,5,36,36059,413804
36059413900,New York,Nassau County,1,8495,2016,0,1.5,159,280,36059413900,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,413900
36059414001,New York,Nassau County,1,4448,1065,1,6.9,50,54,36059414001,0,0,8,0.18,0,0,0,0,0,0.0,0,0,36,36059,414001
36059414002,New York,Nassau County,1,5123,1161,0,4.4,72,186,36059414002,0,0,32,0.62,0,1,0,0,0,0.0,0,0,36,36059,414002
36059414100,New York,Nassau County,1,6832,1788,0,3.1,45,78,36059414100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,414100
36059414201,New York,Nassau County,1,5440,1761,0,11.0,266,229,36059414201,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,414201
36059414202,New York,Nassau County,1,4694,1146,0,14.9,0,109,36059414202,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,414202
36059414301,New York,Nassau County,1,3825,1137,0,12.3,134,126,36059414301,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,414301
36059414303,New York,Nassau County,1,4640,1383,0,3.6,119,53,36059414303,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,414303
36059414304,New York,Nassau County,1,3963,1211,0,5.3,203,141,36059414304,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,414304
36059414400,New York,Nassau County,1,5150,1463,0,9.5,233,241,36059414400,0,0,534,10.37,24,25,0,0,0,0.0,0,0,36,36059,414400
36059414501,New York,Nassau County,1,5626,1942,0,3.6,94,50,36059414501,0,0,154,2.74,3,1,0,0,0,0.0,0,0,36,36059,414501
36059414502,New York,Nassau County,1,4302,1670,0,7.6,182,62,36059414502,0,1,1090,25.34,46,16,0,0,0,0.0,0,0,36,36059,414502
36059414600,New York,Nassau County,1,3666,1185,0,3.1,61,45,36059414600,0,0,10,0.27,0,0,0,0,0,0.0,0,0,36,36059,414600
36059414700,New York,Nassau County,1,4619,1548,0,6.6,32,8,36059414700,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,414700
36059414800,New York,Nassau County,1,6775,2222,0,0.8,71,75,36059414800,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,414800
36059414900,New York,Nassau County,1,7456,2451,0,1.0,53,72,36059414900,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,414900
36059415000,New York,Nassau County,1,5948,1999,0,2.5,81,30,36059415000,0,0,19,0.32,0,0,0,0,0,0.0,0,0,36,36059,415000
36059415101,New York,Nassau County,1,2790,971,0,4.3,33,37,36059415101,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,415101
36059415102,New York,Nassau County,1,5122,1725,0,0.7,0,45,36059415102,0,0,855,16.69,0,8,0,0,306,5.97,0,3,36,36059,415102
36059415201,New York,Nassau County,1,3676,1272,0,2.5,20,40,36059415201,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,415201
36059415202,New York,Nassau County,1,4504,1469,0,2.2,21,0,36059415202,0,0,2140,47.51,10,0,0,0,1370,30.42,6,0,36,36059,415202
36059415300,New York,Nassau County,1,5903,2102,0,5.9,45,103,36059415300,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,415300
36059415401,New York,Nassau County,1,5442,1859,0,2.7,124,62,36059415401,0,0,1010,18.56,23,12,0,0,745,13.69,17,8,36,36059,415401
36059415402,New York,Nassau County,1,4952,1611,0,0.3,81,12,36059415402,0,0,2168,43.78,35,5,0,0,1821,36.77,30,4,36,36059,415402
36059415500,New York,Nassau County,1,2599,872,0,1.6,7,0,36059415500,0,0,0,0.0,0,0,0,0,0,0.0,0,0,36,36059,415500
36059415600,New York,Nassau County,1,5573,1821,0,2.3,21,18,36059415600,0,0,17,0.31,0,0,0,0,0,0.0,0,0,36,36059,415600
